"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Eclampsia"	"Eclampsia Code"	Births
	"Maryland"	"24"	"2019"	"2019"	"Not Reported"	"10"	0
	"Maryland"	"24"	"2020"	"2020"	"Yes"	"1"	119
	"Maryland"	"24"	"2020"	"2020"	"No"	"2"	68396
	"Maryland"	"24"	"2020"	"2020"	"Unknown or Not Stated"	"9"	39
	"Maryland"	"24"	"2020"	"2020"	"Not Reported"	"10"	0
	"Maryland"	"24"	"2021"	"2021"	"Yes"	"1"	108
	"Maryland"	"24"	"2021"	"2021"	"No"	"2"	68135
	"Maryland"	"24"	"2021"	"2021"	"Unknown or Not Stated"	"9"	42
	"Maryland"	"24"	"2021"	"2021"	"Not Reported"	"10"	0
	"Maryland"	"24"	"2022"	"2022"	"Yes"	"1"	203
	"Maryland"	"24"	"2022"	"2022"	"No"	"2"	68543
	"Maryland"	"24"	"2022"	"2022"	"Unknown or Not Stated"	"9"	36
	"Maryland"	"24"	"2022"	"2022"	"Not Reported"	"10"	0
	"Maryland"	"24"	"2023"	"2023"	"Yes"	"1"	109
	"Maryland"	"24"	"2023"	"2023"	"No"	"2"	65469
	"Maryland"	"24"	"2023"	"2023"	"Unknown or Not Stated"	"9"	16
	"Maryland"	"24"	"2023"	"2023"	"Not Reported"	"10"	0
	"Michigan"	"26"	"2010"	"2010"	"Yes"	"1"	0
	"Michigan"	"26"	"2010"	"2010"	"No"	"2"	0
	"Michigan"	"26"	"2010"	"2010"	"Unknown or Not Stated"	"9"	0
	"Michigan"	"26"	"2010"	"2010"	"Not Reported"	"10"	114531
	"Michigan"	"26"	"2011"	"2011"	"Yes"	"1"	0
	"Michigan"	"26"	"2011"	"2011"	"No"	"2"	0
	"Michigan"	"26"	"2011"	"2011"	"Unknown or Not Stated"	"9"	0
	"Michigan"	"26"	"2011"	"2011"	"Not Reported"	"10"	114008
	"Michigan"	"26"	"2012"	"2012"	"Yes"	"1"	0
	"Michigan"	"26"	"2012"	"2012"	"No"	"2"	0
	"Michigan"	"26"	"2012"	"2012"	"Unknown or Not Stated"	"9"	0
	"Michigan"	"26"	"2012"	"2012"	"Not Reported"	"10"	113091
	"Michigan"	"26"	"2013"	"2013"	"Yes"	"1"	0
	"Michigan"	"26"	"2013"	"2013"	"No"	"2"	0
	"Michigan"	"26"	"2013"	"2013"	"Unknown or Not Stated"	"9"	0
	"Michigan"	"26"	"2013"	"2013"	"Not Reported"	"10"	113489
	"Michigan"	"26"	"2014"	"2014"	"Yes"	"1"	165
	"Michigan"	"26"	"2014"	"2014"	"No"	"2"	113852
	"Michigan"	"26"	"2014"	"2014"	"Unknown or Not Stated"	"9"	358
	"Michigan"	"26"	"2014"	"2014"	"Not Reported"	"10"	0
	"Michigan"	"26"	"2015"	"2015"	"Yes"	"1"	120
	"Michigan"	"26"	"2015"	"2015"	"No"	"2"	112859
	"Michigan"	"26"	"2015"	"2015"	"Unknown or Not Stated"	"9"	333
	"Michigan"	"26"	"2015"	"2015"	"Not Reported"	"10"	0
	"Michigan"	"26"	"2016"	"2016"	"Yes"	"1"	122
	"Michigan"	"26"	"2016"	"2016"	"No"	"2"	112925
	"Michigan"	"26"	"2016"	"2016"	"Unknown or Not Stated"	"9"	268
	"Michigan"	"26"	"2016"	"2016"	"Not Reported"	"10"	0
	"Michigan"	"26"	"2017"	"2017"	"Yes"	"1"	88
	"Michigan"	"26"	"2017"	"2017"	"No"	"2"	111026
	"Michigan"	"26"	"2017"	"2017"	"Unknown or Not Stated"	"9"	312
	"Michigan"	"26"	"2017"	"2017"	"Not Reported"	"10"	0
	"Michigan"	"26"	"2018"	"2018"	"Yes"	"1"	81
	"Michigan"	"26"	"2018"	"2018"	"No"	"2"	109682
	"Michigan"	"26"	"2018"	"2018"	"Unknown or Not Stated"	"9"	269
	"Michigan"	"26"	"2018"	"2018"	"Not Reported"	"10"	0
	"Michigan"	"26"	"2019"	"2019"	"Yes"	"1"	77
	"Michigan"	"26"	"2019"	"2019"	"No"	"2"	107570
	"Michigan"	"26"	"2019"	"2019"	"Unknown or Not Stated"	"9"	239
	"Michigan"	"26"	"2019"	"2019"	"Not Reported"	"10"	0
	"Michigan"	"26"	"2020"	"2020"	"Yes"	"1"	352
	"Michigan"	"26"	"2020"	"2020"	"No"	"2"	103540
	"Michigan"	"26"	"2020"	"2020"	"Unknown or Not Stated"	"9"	182
	"Michigan"	"26"	"2020"	"2020"	"Not Reported"	"10"	0
	"Michigan"	"26"	"2021"	"2021"	"Yes"	"1"	553
	"Michigan"	"26"	"2021"	"2021"	"No"	"2"	104282
	"Michigan"	"26"	"2021"	"2021"	"Unknown or Not Stated"	"9"	145
	"Michigan"	"26"	"2021"	"2021"	"Not Reported"	"10"	0
	"Michigan"	"26"	"2022"	"2022"	"Yes"	"1"	315
	"Michigan"	"26"	"2022"	"2022"	"No"	"2"	101747
	"Michigan"	"26"	"2022"	"2022"	"Unknown or Not Stated"	"9"	259
	"Michigan"	"26"	"2022"	"2022"	"Not Reported"	"10"	0
	"Michigan"	"26"	"2023"	"2023"	"Yes"	"1"	194
	"Michigan"	"26"	"2023"	"2023"	"No"	"2"	98595
	"Michigan"	"26"	"2023"	"2023"	"Unknown or Not Stated"	"9"	335
	"Michigan"	"26"	"2023"	"2023"	"Not Reported"	"10"	0
	"Missouri"	"29"	"2010"	"2010"	"Yes"	"1"	821
	"Missouri"	"29"	"2010"	"2010"	"No"	"2"	75938
	"Missouri"	"29"	"2010"	"2010"	"Unknown or Not Stated"	"9"	0
	"Missouri"	"29"	"2010"	"2010"	"Not Reported"	"10"	0
	"Missouri"	"29"	"2011"	"2011"	"Yes"	"1"	331
	"Missouri"	"29"	"2011"	"2011"	"No"	"2"	75786
	"Missouri"	"29"	"2011"	"2011"	"Unknown or Not Stated"	"9"	0
	"Missouri"	"29"	"2011"	"2011"	"Not Reported"	"10"	0
	"Missouri"	"29"	"2012"	"2012"	"Yes"	"1"	409
	"Missouri"	"29"	"2012"	"2012"	"No"	"2"	75036
	"Missouri"	"29"	"2012"	"2012"	"Not Reported"	"10"	0
	"Missouri"	"29"	"2013"	"2013"	"Yes"	"1"	324
	"Missouri"	"29"	"2013"	"2013"	"No"	"2"	74971
	"Missouri"	"29"	"2013"	"2013"	"Not Reported"	"10"	0
	"Missouri"	"29"	"2014"	"2014"	"Yes"	"1"	319
	"Missouri"	"29"	"2014"	"2014"	"No"	"2"	75040
	"Missouri"	"29"	"2014"	"2014"	"Not Reported"	"10"	0
	"Missouri"	"29"	"2015"	"2015"	"Yes"	"1"	383
	"Missouri"	"29"	"2015"	"2015"	"No"	"2"	74677
	"Missouri"	"29"	"2015"	"2015"	"Not Reported"	"10"	0
	"Missouri"	"29"	"2016"	"2016"	"Yes"	"1"	493
	"Missouri"	"29"	"2016"	"2016"	"No"	"2"	74211
	"Missouri"	"29"	"2016"	"2016"	"Not Reported"	"10"	0
	"Missouri"	"29"	"2017"	"2017"	"Yes"	"1"	515
	"Missouri"	"29"	"2017"	"2017"	"No"	"2"	72519
	"Missouri"	"29"	"2017"	"2017"	"Unknown or Not Stated"	"9"	0
	"Missouri"	"29"	"2017"	"2017"	"Not Reported"	"10"	0
	"Missouri"	"29"	"2018"	"2018"	"Yes"	"1"	417
	"Missouri"	"29"	"2018"	"2018"	"No"	"2"	72852
	"Missouri"	"29"	"2018"	"2018"	"Unknown or Not Stated"	"9"	0
	"Missouri"	"29"	"2018"	"2018"	"Not Reported"	"10"	0
	"Missouri"	"29"	"2019"	"2019"	"Yes"	"1"	463
	"Missouri"	"29"	"2019"	"2019"	"No"	"2"	71661
	"Missouri"	"29"	"2019"	"2019"	"Not Reported"	"10"	0
	"Missouri"	"29"	"2020"	"2020"	"Yes"	"1"	415
	"Missouri"	"29"	"2020"	"2020"	"No"	"2"	68868
	"Missouri"	"29"	"2020"	"2020"	"Not Reported"	"10"	0
	"Missouri"	"29"	"2021"	"2021"	"Yes"	"1"	411
	"Missouri"	"29"	"2021"	"2021"	"No"	"2"	69040
	"Missouri"	"29"	"2021"	"2021"	"Not Reported"	"10"	0
	"Missouri"	"29"	"2022"	"2022"	"Yes"	"1"	495
	"Missouri"	"29"	"2022"	"2022"	"No"	"2"	68489
	"Missouri"	"29"	"2022"	"2022"	"Not Reported"	"10"	0
	"Missouri"	"29"	"2023"	"2023"	"Yes"	"1"	599
	"Missouri"	"29"	"2023"	"2023"	"No"	"2"	66520
	"Missouri"	"29"	"2023"	"2023"	"Not Reported"	"10"	0
	"New Jersey"	"34"	"2010"	"2010"	"Yes"	"1"	43
	"New Jersey"	"34"	"2010"	"2010"	"No"	"2"	106537
	"New Jersey"	"34"	"2010"	"2010"	"Unknown or Not Stated"	"9"	342
	"New Jersey"	"34"	"2010"	"2010"	"Not Reported"	"10"	0
	"New Jersey"	"34"	"2011"	"2011"	"Yes"	"1"	56
	"New Jersey"	"34"	"2011"	"2011"	"No"	"2"	105513
	"New Jersey"	"34"	"2011"	"2011"	"Unknown or Not Stated"	"9"	314
	"New Jersey"	"34"	"2011"	"2011"	"Not Reported"	"10"	0
	"New Jersey"	"34"	"2012"	"2012"	"Yes"	"1"	87
	"New Jersey"	"34"	"2012"	"2012"	"No"	"2"	103882
	"New Jersey"	"34"	"2012"	"2012"	"Unknown or Not Stated"	"9"	261
	"New Jersey"	"34"	"2012"	"2012"	"Not Reported"	"10"	0
	"New Jersey"	"34"	"2013"	"2013"	"Yes"	"1"	101
	"New Jersey"	"34"	"2013"	"2013"	"No"	"2"	102300
	"New Jersey"	"34"	"2013"	"2013"	"Unknown or Not Stated"	"9"	174
	"New Jersey"	"34"	"2013"	"2013"	"Not Reported"	"10"	0
	"New Jersey"	"34"	"2014"	"2014"	"Yes"	"1"	104
	"New Jersey"	"34"	"2014"	"2014"	"No"	"2"	103010
	"New Jersey"	"34"	"2014"	"2014"	"Unknown or Not Stated"	"9"	191
	"New Jersey"	"34"	"2014"	"2014"	"Not Reported"	"10"	0
	"New Jersey"	"34"	"2015"	"2015"	"Yes"	"1"	148
	"New Jersey"	"34"	"2015"	"2015"	"No"	"2"	102917
	"New Jersey"	"34"	"2015"	"2015"	"Unknown or Not Stated"	"9"	62
	"New Jersey"	"34"	"2015"	"2015"	"Not Reported"	"10"	0
	"New Jersey"	"34"	"2016"	"2016"	"Yes"	"1"	154
	"New Jersey"	"34"	"2016"	"2016"	"No"	"2"	102486
	"New Jersey"	"34"	"2016"	"2016"	"Not Reported"	"10"	0
	"New Jersey"	"34"	"2017"	"2017"	"Yes"	"1"	125
	"New Jersey"	"34"	"2017"	"2017"	"No"	"2"	101118
	"New Jersey"	"34"	"2017"	"2017"	"Not Reported"	"10"	0
	"New Jersey"	"34"	"2018"	"2018"	"Yes"	"1"	139
	"New Jersey"	"34"	"2018"	"2018"	"No"	"2"	101077
	"New Jersey"	"34"	"2018"	"2018"	"Not Reported"	"10"	0
	"New Jersey"	"34"	"2019"	"2019"	"Yes"	"1"	140
	"New Jersey"	"34"	"2019"	"2019"	"No"	"2"	99439
	"New Jersey"	"34"	"2019"	"2019"	"Not Reported"	"10"	0
	"New Jersey"	"34"	"2020"	"2020"	"Yes"	"1"	91
	"New Jersey"	"34"	"2020"	"2020"	"No"	"2"	97855
	"New Jersey"	"34"	"2020"	"2020"	"Not Reported"	"10"	0
	"New Jersey"	"34"	"2021"	"2021"	"Yes"	"1"	127
	"New Jersey"	"34"	"2021"	"2021"	"No"	"2"	101361
	"New Jersey"	"34"	"2021"	"2021"	"Not Reported"	"10"	0
	"New Jersey"	"34"	"2022"	"2022"	"Yes"	"1"	86
	"New Jersey"	"34"	"2022"	"2022"	"No"	"2"	102797
	"New Jersey"	"34"	"2022"	"2022"	"Unknown or Not Stated"	"9"	10
	"New Jersey"	"34"	"2022"	"2022"	"Not Reported"	"10"	0
	"New Jersey"	"34"	"2023"	"2023"	"Yes"	"1"	105
	"New Jersey"	"34"	"2023"	"2023"	"No"	"2"	100886
	"New Jersey"	"34"	"2023"	"2023"	"Unknown or Not Stated"	"9"	10
	"New Jersey"	"34"	"2023"	"2023"	"Not Reported"	"10"	0
	"New York"	"36"	"2010"	"2010"	"Yes"	"1"	258
	"New York"	"36"	"2010"	"2010"	"No"	"2"	122924
	"New York"	"36"	"2010"	"2010"	"Unknown or Not Stated"	"9"	496
	"New York"	"36"	"2010"	"2010"	"Not Reported"	"10"	120697
	"New York"	"36"	"2011"	"2011"	"Yes"	"1"	252
	"New York"	"36"	"2011"	"2011"	"No"	"2"	121234
	"New York"	"36"	"2011"	"2011"	"Unknown or Not Stated"	"9"	431
	"New York"	"36"	"2011"	"2011"	"Not Reported"	"10"	119395
	"New York"	"36"	"2012"	"2012"	"Yes"	"1"	277
	"New York"	"36"	"2012"	"2012"	"No"	"2"	120705
	"New York"	"36"	"2012"	"2012"	"Unknown or Not Stated"	"9"	372
	"New York"	"36"	"2012"	"2012"	"Not Reported"	"10"	119562
	"New York"	"36"	"2013"	"2013"	"Yes"	"1"	783
	"New York"	"36"	"2013"	"2013"	"No"	"2"	235704
	"New York"	"36"	"2013"	"2013"	"Unknown or Not Stated"	"9"	493
	"New York"	"36"	"2013"	"2013"	"Not Reported"	"10"	0
	"New York"	"36"	"2014"	"2014"	"Yes"	"1"	727
	"New York"	"36"	"2014"	"2014"	"No"	"2"	237220
	"New York"	"36"	"2014"	"2014"	"Unknown or Not Stated"	"9"	826
	"New York"	"36"	"2014"	"2014"	"Not Reported"	"10"	0
	"New York"	"36"	"2015"	"2015"	"Yes"	"1"	711
	"New York"	"36"	"2015"	"2015"	"No"	"2"	236094
	"New York"	"36"	"2015"	"2015"	"Unknown or Not Stated"	"9"	469
	"New York"	"36"	"2015"	"2015"	"Not Reported"	"10"	0
	"New York"	"36"	"2016"	"2016"	"Yes"	"1"	742
	"New York"	"36"	"2016"	"2016"	"No"	"2"	233323
	"New York"	"36"	"2016"	"2016"	"Unknown or Not Stated"	"9"	218
	"New York"	"36"	"2016"	"2016"	"Not Reported"	"10"	0
	"New York"	"36"	"2017"	"2017"	"Yes"	"1"	465
	"New York"	"36"	"2017"	"2017"	"No"	"2"	228866
	"New York"	"36"	"2017"	"2017"	"Unknown or Not Stated"	"9"	406
	"New York"	"36"	"2017"	"2017"	"Not Reported"	"10"	0
	"New York"	"36"	"2018"	"2018"	"Yes"	"1"	602
	"New York"	"36"	"2018"	"2018"	"No"	"2"	225142
	"New York"	"36"	"2018"	"2018"	"Unknown or Not Stated"	"9"	494
	"New York"	"36"	"2018"	"2018"	"Not Reported"	"10"	0
	"New York"	"36"	"2019"	"2019"	"Yes"	"1"	556
	"New York"	"36"	"2019"	"2019"	"No"	"2"	220499
	"New York"	"36"	"2019"	"2019"	"Unknown or Not Stated"	"9"	484
	"New York"	"36"	"2019"	"2019"	"Not Reported"	"10"	0
	"New York"	"36"	"2020"	"2020"	"Yes"	"1"	518
	"New York"	"36"	"2020"	"2020"	"No"	"2"	208422
	"New York"	"36"	"2020"	"2020"	"Unknown or Not Stated"	"9"	398
	"New York"	"36"	"2020"	"2020"	"Not Reported"	"10"	0
	"New York"	"36"	"2021"	"2021"	"Yes"	"1"	595
	"New York"	"36"	"2021"	"2021"	"No"	"2"	209696
	"New York"	"36"	"2021"	"2021"	"Unknown or Not Stated"	"9"	451
	"New York"	"36"	"2021"	"2021"	"Not Reported"	"10"	0
	"New York"	"36"	"2022"	"2022"	"Yes"	"1"	611
	"New York"	"36"	"2022"	"2022"	"No"	"2"	206607
	"New York"	"36"	"2022"	"2022"	"Unknown or Not Stated"	"9"	556
	"New York"	"36"	"2022"	"2022"	"Not Reported"	"10"	0
	"New York"	"36"	"2023"	"2023"	"Yes"	"1"	628
	"New York"	"36"	"2023"	"2023"	"No"	"2"	202555
	"New York"	"36"	"2023"	"2023"	"Unknown or Not Stated"	"9"	429
	"New York"	"36"	"2023"	"2023"	"Not Reported"	"10"	0
	"South Carolina"	"45"	"2010"	"2010"	"Yes"	"1"	0
	"South Carolina"	"45"	"2010"	"2010"	"No"	"2"	0
	"South Carolina"	"45"	"2010"	"2010"	"Unknown or Not Stated"	"9"	0
	"South Carolina"	"45"	"2010"	"2010"	"Not Reported"	"10"	58342
	"South Carolina"	"45"	"2011"	"2011"	"Yes"	"1"	0
	"South Carolina"	"45"	"2011"	"2011"	"No"	"2"	0
	"South Carolina"	"45"	"2011"	"2011"	"Unknown or Not Stated"	"9"	0
	"South Carolina"	"45"	"2011"	"2011"	"Not Reported"	"10"	57393
	"South Carolina"	"45"	"2012"	"2012"	"Yes"	"1"	0
	"South Carolina"	"45"	"2012"	"2012"	"No"	"2"	0
	"South Carolina"	"45"	"2012"	"2012"	"Unknown or Not Stated"	"9"	0
	"South Carolina"	"45"	"2012"	"2012"	"Not Reported"	"10"	57155
	"South Carolina"	"45"	"2013"	"2013"	"Yes"	"1"	0
	"South Carolina"	"45"	"2013"	"2013"	"No"	"2"	0
	"South Carolina"	"45"	"2013"	"2013"	"Unknown or Not Stated"	"9"	0
	"South Carolina"	"45"	"2013"	"2013"	"Not Reported"	"10"	56795
	"South Carolina"	"45"	"2014"	"2014"	"Yes"	"1"	0
	"South Carolina"	"45"	"2014"	"2014"	"No"	"2"	0
	"South Carolina"	"45"	"2014"	"2014"	"Unknown or Not Stated"	"9"	0
	"South Carolina"	"45"	"2014"	"2014"	"Not Reported"	"10"	57627
	"South Carolina"	"45"	"2015"	"2015"	"Yes"	"1"	0
	"South Carolina"	"45"	"2015"	"2015"	"No"	"2"	0
	"South Carolina"	"45"	"2015"	"2015"	"Unknown or Not Stated"	"9"	0
	"South Carolina"	"45"	"2015"	"2015"	"Not Reported"	"10"	58139
	"South Carolina"	"45"	"2016"	"2016"	"Yes"	"1"	0
	"South Carolina"	"45"	"2016"	"2016"	"No"	"2"	0
	"South Carolina"	"45"	"2016"	"2016"	"Unknown or Not Stated"	"9"	0
	"South Carolina"	"45"	"2016"	"2016"	"Not Reported"	"10"	57342
	"South Carolina"	"45"	"2017"	"2017"	"Yes"	"1"	0
	"South Carolina"	"45"	"2017"	"2017"	"No"	"2"	0
	"South Carolina"	"45"	"2017"	"2017"	"Unknown or Not Stated"	"9"	0
	"South Carolina"	"45"	"2017"	"2017"	"Not Reported"	"10"	57029
	"South Carolina"	"45"	"2018"	"2018"	"Yes"	"1"	0
	"South Carolina"	"45"	"2018"	"2018"	"No"	"2"	0
	"South Carolina"	"45"	"2018"	"2018"	"Unknown or Not Stated"	"9"	0
	"South Carolina"	"45"	"2018"	"2018"	"Not Reported"	"10"	56669
	"South Carolina"	"45"	"2019"	"2019"	"Yes"	"1"	0
	"South Carolina"	"45"	"2019"	"2019"	"No"	"2"	0
	"South Carolina"	"45"	"2019"	"2019"	"Unknown or Not Stated"	"9"	0
	"South Carolina"	"45"	"2019"	"2019"	"Not Reported"	"10"	57038
	"South Carolina"	"45"	"2020"	"2020"	"Yes"	"1"	0
	"South Carolina"	"45"	"2020"	"2020"	"No"	"2"	0
	"South Carolina"	"45"	"2020"	"2020"	"Unknown or Not Stated"	"9"	0
	"South Carolina"	"45"	"2020"	"2020"	"Not Reported"	"10"	55704
	"South Carolina"	"45"	"2021"	"2021"	"Yes"	"1"	0
	"South Carolina"	"45"	"2021"	"2021"	"No"	"2"	0
	"South Carolina"	"45"	"2021"	"2021"	"Unknown or Not Stated"	"9"	0
	"South Carolina"	"45"	"2021"	"2021"	"Not Reported"	"10"	57185
	"South Carolina"	"45"	"2022"	"2022"	"Yes"	"1"	122
	"South Carolina"	"45"	"2022"	"2022"	"No"	"2"	57636
	"South Carolina"	"45"	"2022"	"2022"	"Unknown or Not Stated"	"9"	62
	"South Carolina"	"45"	"2022"	"2022"	"Not Reported"	"10"	0
	"South Carolina"	"45"	"2023"	"2023"	"Yes"	"1"	78
	"South Carolina"	"45"	"2023"	"2023"	"No"	"2"	57606
	"South Carolina"	"45"	"2023"	"2023"	"Unknown or Not Stated"	"9"	45
	"South Carolina"	"45"	"2023"	"2023"	"Not Reported"	"10"	0
	"Texas"	"48"	"2010"	"2010"	"Yes"	"1"	445
	"Texas"	"48"	"2010"	"2010"	"No"	"2"	385671
	"Texas"	"48"	"2010"	"2010"	"Not Reported"	"10"	0
	"Texas"	"48"	"2011"	"2011"	"Yes"	"1"	365
	"Texas"	"48"	"2011"	"2011"	"No"	"2"	377078
	"Texas"	"48"	"2011"	"2011"	"Not Reported"	"10"	0
	"Texas"	"48"	"2012"	"2012"	"Yes"	"1"	396
	"Texas"	"48"	"2012"	"2012"	"No"	"2"	382328
	"Texas"	"48"	"2012"	"2012"	"Not Reported"	"10"	0
	"Texas"	"48"	"2013"	"2013"	"Yes"	"1"	337
	"Texas"	"48"	"2013"	"2013"	"No"	"2"	386999
	"Texas"	"48"	"2013"	"2013"	"Not Reported"	"10"	0
	"Texas"	"48"	"2014"	"2014"	"Yes"	"1"	470
	"Texas"	"48"	"2014"	"2014"	"No"	"2"	399294
	"Texas"	"48"	"2014"	"2014"	"Not Reported"	"10"	0
	"Texas"	"48"	"2015"	"2015"	"Yes"	"1"	455
	"Texas"	"48"	"2015"	"2015"	"No"	"2"	403161
	"Texas"	"48"	"2015"	"2015"	"Not Reported"	"10"	0
	"Texas"	"48"	"2016"	"2016"	"Yes"	"1"	342
	"Texas"	"48"	"2016"	"2016"	"No"	"2"	397703
	"Texas"	"48"	"2016"	"2016"	"Not Reported"	"10"	0
	"Texas"	"48"	"2017"	"2017"	"Yes"	"1"	297
	"Texas"	"48"	"2017"	"2017"	"No"	"2"	381752
	"Texas"	"48"	"2017"	"2017"	"Not Reported"	"10"	0
	"Texas"	"48"	"2018"	"2018"	"Yes"	"1"	381
	"Texas"	"48"	"2018"	"2018"	"No"	"2"	378210
	"Texas"	"48"	"2018"	"2018"	"Unknown or Not Stated"	"9"	33
	"Texas"	"48"	"2018"	"2018"	"Not Reported"	"10"	0
	"Texas"	"48"	"2019"	"2019"	"Yes"	"1"	319
	"Texas"	"48"	"2019"	"2019"	"No"	"2"	376880
	"Texas"	"48"	"2019"	"2019"	"Unknown or Not Stated"	"9"	400
	"Texas"	"48"	"2019"	"2019"	"Not Reported"	"10"	0
	"Texas"	"48"	"2020"	"2020"	"Yes"	"1"	296
	"Texas"	"48"	"2020"	"2020"	"No"	"2"	367397
	"Texas"	"48"	"2020"	"2020"	"Unknown or Not Stated"	"9"	497
	"Texas"	"48"	"2020"	"2020"	"Not Reported"	"10"	0
	"Texas"	"48"	"2021"	"2021"	"Yes"	"1"	338
	"Texas"	"48"	"2021"	"2021"	"No"	"2"	372698
	"Texas"	"48"	"2021"	"2021"	"Unknown or Not Stated"	"9"	558
	"Texas"	"48"	"2021"	"2021"	"Not Reported"	"10"	0
	"Texas"	"48"	"2022"	"2022"	"Yes"	"1"	413
	"Texas"	"48"	"2022"	"2022"	"No"	"2"	387941
	"Texas"	"48"	"2022"	"2022"	"Unknown or Not Stated"	"9"	1387
	"Texas"	"48"	"2022"	"2022"	"Not Reported"	"10"	0
	"Texas"	"48"	"2023"	"2023"	"Yes"	"1"	530
	"Texas"	"48"	"2023"	"2023"	"No"	"2"	386809
	"Texas"	"48"	"2023"	"2023"	"Unknown or Not Stated"	"9"	606
	"Texas"	"48"	"2023"	"2023"	"Not Reported"	"10"	0
	"Washington"	"53"	"2010"	"2010"	"Yes"	"1"	0
	"Washington"	"53"	"2010"	"2010"	"No"	"2"	0
	"Washington"	"53"	"2010"	"2010"	"Unknown or Not Stated"	"9"	0
	"Washington"	"53"	"2010"	"2010"	"Not Reported"	"10"	86539
	"Washington"	"53"	"2011"	"2011"	"Yes"	"1"	0
	"Washington"	"53"	"2011"	"2011"	"No"	"2"	0
	"Washington"	"53"	"2011"	"2011"	"Unknown or Not Stated"	"9"	0
	"Washington"	"53"	"2011"	"2011"	"Not Reported"	"10"	86976
	"Washington"	"53"	"2012"	"2012"	"Yes"	"1"	0
	"Washington"	"53"	"2012"	"2012"	"No"	"2"	0
	"Washington"	"53"	"2012"	"2012"	"Unknown or Not Stated"	"9"	0
	"Washington"	"53"	"2012"	"2012"	"Not Reported"	"10"	87463
	"Washington"	"53"	"2013"	"2013"	"Yes"	"1"	227
	"Washington"	"53"	"2013"	"2013"	"No"	"2"	86144
	"Washington"	"53"	"2013"	"2013"	"Unknown or Not Stated"	"9"	206
	"Washington"	"53"	"2013"	"2013"	"Not Reported"	"10"	0
	"Washington"	"53"	"2014"	"2014"	"Yes"	"1"	165
	"Washington"	"53"	"2014"	"2014"	"No"	"2"	88337
	"Washington"	"53"	"2014"	"2014"	"Unknown or Not Stated"	"9"	83
	"Washington"	"53"	"2014"	"2014"	"Not Reported"	"10"	0
	"Washington"	"53"	"2015"	"2015"	"Yes"	"1"	118
	"Washington"	"53"	"2015"	"2015"	"No"	"2"	88771
	"Washington"	"53"	"2015"	"2015"	"Unknown or Not Stated"	"9"	101
	"Washington"	"53"	"2015"	"2015"	"Not Reported"	"10"	0
	"Washington"	"53"	"2016"	"2016"	"Yes"	"1"	79
	"Washington"	"53"	"2016"	"2016"	"No"	"2"	89993
	"Washington"	"53"	"2016"	"2016"	"Unknown or Not Stated"	"9"	433
	"Washington"	"53"	"2016"	"2016"	"Not Reported"	"10"	0
	"Washington"	"53"	"2017"	"2017"	"Yes"	"1"	92
	"Washington"	"53"	"2017"	"2017"	"No"	"2"	87093
	"Washington"	"53"	"2017"	"2017"	"Unknown or Not Stated"	"9"	377
	"Washington"	"53"	"2017"	"2017"	"Not Reported"	"10"	0
	"Washington"	"53"	"2018"	"2018"	"Yes"	"1"	86
	"Washington"	"53"	"2018"	"2018"	"No"	"2"	85999
	"Washington"	"53"	"2018"	"2018"	"Unknown or Not Stated"	"9"	0
	"Washington"	"53"	"2018"	"2018"	"Not Reported"	"10"	0
	"Washington"	"53"	"2019"	"2019"	"Yes"	"1"	74
	"Washington"	"53"	"2019"	"2019"	"No"	"2"	84794
	"Washington"	"53"	"2019"	"2019"	"Unknown or Not Stated"	"9"	27
	"Washington"	"53"	"2019"	"2019"	"Not Reported"	"10"	0
	"Washington"	"53"	"2020"	"2020"	"Yes"	"1"	95
	"Washington"	"53"	"2020"	"2020"	"No"	"2"	82413
	"Washington"	"53"	"2020"	"2020"	"Unknown or Not Stated"	"9"	578
	"Washington"	"53"	"2020"	"2020"	"Not Reported"	"10"	0
	"Washington"	"53"	"2021"	"2021"	"Yes"	"1"	173
	"Washington"	"53"	"2021"	"2021"	"No"	"2"	82757
	"Washington"	"53"	"2021"	"2021"	"Unknown or Not Stated"	"9"	981
	"Washington"	"53"	"2021"	"2021"	"Not Reported"	"10"	0
	"Washington"	"53"	"2022"	"2022"	"Yes"	"1"	146
	"Washington"	"53"	"2022"	"2022"	"No"	"2"	82554
	"Washington"	"53"	"2022"	"2022"	"Unknown or Not Stated"	"9"	633
	"Washington"	"53"	"2022"	"2022"	"Not Reported"	"10"	0
	"Washington"	"53"	"2023"	"2023"	"Yes"	"1"	107
	"Washington"	"53"	"2023"	"2023"	"No"	"2"	80440
	"Washington"	"53"	"2023"	"2023"	"Unknown or Not Stated"	"9"	385
	"Washington"	"53"	"2023"	"2023"	"Not Reported"	"10"	0
"---"
"Dataset: Natality, 2007-2023"
"Query Parameters:"
"States: Arizona (04); Arkansas (05); California (06); Florida (12); Georgia (13); Illinois (17); Indiana (18); Maryland (24);"
"Michigan (26); Missouri (29); New Jersey (34); New York (36); South Carolina (45); Texas (48); Washington (53)"
"Year: 2010; 2011; 2012; 2013; 2014; 2015; 2016; 2017; 2018; 2019; 2020; 2021; 2022; 2023"
"Group By: State; Year; Eclampsia"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: False"
"Calculate Rates Per: 1,000"
"Population Option: No populations shown because rates were not selected."
"---"
