"Notes"	"State"	"State Code"	"Year"	"Year Code"	"OE Gestational Age 10"	"OE Gestational Age 10 Code"	Births
	"California"	"06"	"2018"	"2018"	"20 - 27 weeks"	"02"	2298
	"California"	"06"	"2018"	"2018"	"28 - 31 weeks"	"03"	3510
	"California"	"06"	"2018"	"2018"	"32 - 35 weeks"	"04"	18019
	"California"	"06"	"2018"	"2018"	"36 weeks"	"05"	16057
	"California"	"06"	"2018"	"2018"	"37 - 39 weeks"	"06"	278659
	"California"	"06"	"2018"	"2018"	"40 weeks"	"07"	101541
	"California"	"06"	"2018"	"2018"	"41 weeks"	"08"	33103
	"California"	"06"	"2018"	"2018"	"42 weeks or more"	"09"	1404
	"California"	"06"	"2018"	"2018"	"Unknown or Not Stated"	"10"	249
	"California"	"06"	"2019"	"2019"	"Under 20 weeks"	"01"	96
	"California"	"06"	"2019"	"2019"	"20 - 27 weeks"	"02"	2225
	"California"	"06"	"2019"	"2019"	"28 - 31 weeks"	"03"	3823
	"California"	"06"	"2019"	"2019"	"32 - 35 weeks"	"04"	17426
	"California"	"06"	"2019"	"2019"	"36 weeks"	"05"	16388
	"California"	"06"	"2019"	"2019"	"37 - 39 weeks"	"06"	277906
	"California"	"06"	"2019"	"2019"	"40 weeks"	"07"	97216
	"California"	"06"	"2019"	"2019"	"41 weeks"	"08"	30007
	"California"	"06"	"2019"	"2019"	"42 weeks or more"	"09"	1187
	"California"	"06"	"2019"	"2019"	"Unknown or Not Stated"	"10"	205
	"California"	"06"	"2020"	"2020"	"Under 20 weeks"	"01"	77
	"California"	"06"	"2020"	"2020"	"20 - 27 weeks"	"02"	2048
	"California"	"06"	"2020"	"2020"	"28 - 31 weeks"	"03"	3573
	"California"	"06"	"2020"	"2020"	"32 - 35 weeks"	"04"	15933
	"California"	"06"	"2020"	"2020"	"36 weeks"	"05"	15138
	"California"	"06"	"2020"	"2020"	"37 - 39 weeks"	"06"	266177
	"California"	"06"	"2020"	"2020"	"40 weeks"	"07"	89460
	"California"	"06"	"2020"	"2020"	"41 weeks"	"08"	26640
	"California"	"06"	"2020"	"2020"	"42 weeks or more"	"09"	1038
	"California"	"06"	"2020"	"2020"	"Unknown or Not Stated"	"10"	175
	"California"	"06"	"2021"	"2021"	"Under 20 weeks"	"01"	70
	"California"	"06"	"2021"	"2021"	"20 - 27 weeks"	"02"	2146
	"California"	"06"	"2021"	"2021"	"28 - 31 weeks"	"03"	3909
	"California"	"06"	"2021"	"2021"	"32 - 35 weeks"	"04"	16720
	"California"	"06"	"2021"	"2021"	"36 weeks"	"05"	15598
	"California"	"06"	"2021"	"2021"	"37 - 39 weeks"	"06"	268862
	"California"	"06"	"2021"	"2021"	"40 weeks"	"07"	86176
	"California"	"06"	"2021"	"2021"	"41 weeks"	"08"	25968
	"California"	"06"	"2021"	"2021"	"42 weeks or more"	"09"	977
	"California"	"06"	"2021"	"2021"	"Unknown or Not Stated"	"10"	182
	"California"	"06"	"2022"	"2022"	"Under 20 weeks"	"01"	68
	"California"	"06"	"2022"	"2022"	"20 - 27 weeks"	"02"	2034
	"California"	"06"	"2022"	"2022"	"28 - 31 weeks"	"03"	3847
	"California"	"06"	"2022"	"2022"	"32 - 35 weeks"	"04"	16583
	"California"	"06"	"2022"	"2022"	"36 weeks"	"05"	15488
	"California"	"06"	"2022"	"2022"	"37 - 39 weeks"	"06"	267476
	"California"	"06"	"2022"	"2022"	"40 weeks"	"07"	86036
	"California"	"06"	"2022"	"2022"	"41 weeks"	"08"	26362
	"California"	"06"	"2022"	"2022"	"42 weeks or more"	"09"	1003
	"California"	"06"	"2022"	"2022"	"Unknown or Not Stated"	"10"	207
	"California"	"06"	"2023"	"2023"	"Under 20 weeks"	"01"	65
	"California"	"06"	"2023"	"2023"	"20 - 27 weeks"	"02"	2004
	"California"	"06"	"2023"	"2023"	"28 - 31 weeks"	"03"	4026
	"California"	"06"	"2023"	"2023"	"32 - 35 weeks"	"04"	15732
	"California"	"06"	"2023"	"2023"	"36 weeks"	"05"	14815
	"California"	"06"	"2023"	"2023"	"37 - 39 weeks"	"06"	257942
	"California"	"06"	"2023"	"2023"	"40 weeks"	"07"	80591
	"California"	"06"	"2023"	"2023"	"41 weeks"	"08"	23718
	"California"	"06"	"2023"	"2023"	"42 weeks or more"	"09"	940
	"California"	"06"	"2023"	"2023"	"Unknown or Not Stated"	"10"	275
	"Florida"	"12"	"2010"	"2010"	"Under 20 weeks"	"01"	93
	"Florida"	"12"	"2010"	"2010"	"20 - 27 weeks"	"02"	1655
	"Florida"	"12"	"2010"	"2010"	"28 - 31 weeks"	"03"	2102
	"Florida"	"12"	"2010"	"2010"	"32 - 35 weeks"	"04"	9896
	"Florida"	"12"	"2010"	"2010"	"36 weeks"	"05"	8690
	"Florida"	"12"	"2010"	"2010"	"37 - 39 weeks"	"06"	140574
	"Florida"	"12"	"2010"	"2010"	"40 weeks"	"07"	41897
	"Florida"	"12"	"2010"	"2010"	"41 weeks"	"08"	8925
	"Florida"	"12"	"2010"	"2010"	"42 weeks or more"	"09"	469
	"Florida"	"12"	"2010"	"2010"	"Unknown or Not Stated"	"10"	289
	"Florida"	"12"	"2011"	"2011"	"Under 20 weeks"	"01"	80
	"Florida"	"12"	"2011"	"2011"	"20 - 27 weeks"	"02"	1665
	"Florida"	"12"	"2011"	"2011"	"28 - 31 weeks"	"03"	2085
	"Florida"	"12"	"2011"	"2011"	"32 - 35 weeks"	"04"	9784
	"Florida"	"12"	"2011"	"2011"	"36 weeks"	"05"	8404
	"Florida"	"12"	"2011"	"2011"	"37 - 39 weeks"	"06"	140112
	"Florida"	"12"	"2011"	"2011"	"40 weeks"	"07"	41575
	"Florida"	"12"	"2011"	"2011"	"41 weeks"	"08"	8927
	"Florida"	"12"	"2011"	"2011"	"42 weeks or more"	"09"	422
	"Florida"	"12"	"2011"	"2011"	"Unknown or Not Stated"	"10"	360
	"Florida"	"12"	"2012"	"2012"	"Under 20 weeks"	"01"	78
	"Florida"	"12"	"2012"	"2012"	"20 - 27 weeks"	"02"	1616
	"Florida"	"12"	"2012"	"2012"	"28 - 31 weeks"	"03"	2111
	"Florida"	"12"	"2012"	"2012"	"32 - 35 weeks"	"04"	9613
	"Florida"	"12"	"2012"	"2012"	"36 weeks"	"05"	8392
	"Florida"	"12"	"2012"	"2012"	"37 - 39 weeks"	"06"	140284
	"Florida"	"12"	"2012"	"2012"	"40 weeks"	"07"	41397
	"Florida"	"12"	"2012"	"2012"	"41 weeks"	"08"	9024
	"Florida"	"12"	"2012"	"2012"	"42 weeks or more"	"09"	410
	"Florida"	"12"	"2012"	"2012"	"Unknown or Not Stated"	"10"	223
	"Florida"	"12"	"2013"	"2013"	"Under 20 weeks"	"01"	87
	"Florida"	"12"	"2013"	"2013"	"20 - 27 weeks"	"02"	1578
	"Florida"	"12"	"2013"	"2013"	"28 - 31 weeks"	"03"	2089
	"Florida"	"12"	"2013"	"2013"	"32 - 35 weeks"	"04"	9565
	"Florida"	"12"	"2013"	"2013"	"36 weeks"	"05"	8275
	"Florida"	"12"	"2013"	"2013"	"37 - 39 weeks"	"06"	141088
	"Florida"	"12"	"2013"	"2013"	"40 weeks"	"07"	42608
	"Florida"	"12"	"2013"	"2013"	"41 weeks"	"08"	9444
	"Florida"	"12"	"2013"	"2013"	"42 weeks or more"	"09"	434
	"Florida"	"12"	"2013"	"2013"	"Unknown or Not Stated"	"10"	239
	"Florida"	"12"	"2014"	"2014"	"Under 20 weeks"	"01"	71
	"Florida"	"12"	"2014"	"2014"	"20 - 27 weeks"	"02"	1664
	"Florida"	"12"	"2014"	"2014"	"28 - 31 weeks"	"03"	2273
	"Florida"	"12"	"2014"	"2014"	"32 - 35 weeks"	"04"	9589
	"Florida"	"12"	"2014"	"2014"	"36 weeks"	"05"	8249
	"Florida"	"12"	"2014"	"2014"	"37 - 39 weeks"	"06"	142589
	"Florida"	"12"	"2014"	"2014"	"40 weeks"	"07"	44358
	"Florida"	"12"	"2014"	"2014"	"41 weeks"	"08"	10628
	"Florida"	"12"	"2014"	"2014"	"42 weeks or more"	"09"	488
	"Florida"	"12"	"2014"	"2014"	"Unknown or Not Stated"	"10"	82
	"Florida"	"12"	"2015"	"2015"	"Under 20 weeks"	"01"	93
	"Florida"	"12"	"2015"	"2015"	"20 - 27 weeks"	"02"	1686
	"Florida"	"12"	"2015"	"2015"	"28 - 31 weeks"	"03"	2205
	"Florida"	"12"	"2015"	"2015"	"32 - 35 weeks"	"04"	10024
	"Florida"	"12"	"2015"	"2015"	"36 weeks"	"05"	8399
	"Florida"	"12"	"2015"	"2015"	"37 - 39 weeks"	"06"	145483
	"Florida"	"12"	"2015"	"2015"	"40 weeks"	"07"	44421
	"Florida"	"12"	"2015"	"2015"	"41 weeks"	"08"	11331
	"Florida"	"12"	"2015"	"2015"	"42 weeks or more"	"09"	531
	"Florida"	"12"	"2015"	"2015"	"Unknown or Not Stated"	"10"	96
	"Florida"	"12"	"2016"	"2016"	"Under 20 weeks"	"01"	90
	"Florida"	"12"	"2016"	"2016"	"20 - 27 weeks"	"02"	1623
	"Florida"	"12"	"2016"	"2016"	"28 - 31 weeks"	"03"	2174
	"Florida"	"12"	"2016"	"2016"	"32 - 35 weeks"	"04"	10216
	"Florida"	"12"	"2016"	"2016"	"36 weeks"	"05"	8719
	"Florida"	"12"	"2016"	"2016"	"37 - 39 weeks"	"06"	146847
	"Florida"	"12"	"2016"	"2016"	"40 weeks"	"07"	43586
	"Florida"	"12"	"2016"	"2016"	"41 weeks"	"08"	11186
	"Florida"	"12"	"2016"	"2016"	"42 weeks or more"	"09"	480
	"Florida"	"12"	"2016"	"2016"	"Unknown or Not Stated"	"10"	101
	"Florida"	"12"	"2017"	"2017"	"Under 20 weeks"	"01"	69
	"Florida"	"12"	"2017"	"2017"	"20 - 27 weeks"	"02"	1566
	"Florida"	"12"	"2017"	"2017"	"28 - 31 weeks"	"03"	2291
	"Florida"	"12"	"2017"	"2017"	"32 - 35 weeks"	"04"	10127
	"Florida"	"12"	"2017"	"2017"	"36 weeks"	"05"	8798
	"Florida"	"12"	"2017"	"2017"	"37 - 39 weeks"	"06"	145979
	"Florida"	"12"	"2017"	"2017"	"40 weeks"	"07"	43019
	"Florida"	"12"	"2017"	"2017"	"41 weeks"	"08"	11206
	"Florida"	"12"	"2017"	"2017"	"42 weeks or more"	"09"	456
	"Florida"	"12"	"2017"	"2017"	"Unknown or Not Stated"	"10"	119
	"Florida"	"12"	"2018"	"2018"	"Under 20 weeks"	"01"	62
	"Florida"	"12"	"2018"	"2018"	"20 - 27 weeks"	"02"	1623
	"Florida"	"12"	"2018"	"2018"	"28 - 31 weeks"	"03"	2119
	"Florida"	"12"	"2018"	"2018"	"32 - 35 weeks"	"04"	10109
	"Florida"	"12"	"2018"	"2018"	"36 weeks"	"05"	8788
	"Florida"	"12"	"2018"	"2018"	"37 - 39 weeks"	"06"	146251
	"Florida"	"12"	"2018"	"2018"	"40 weeks"	"07"	41014
	"Florida"	"12"	"2018"	"2018"	"41 weeks"	"08"	11028
	"Florida"	"12"	"2018"	"2018"	"42 weeks or more"	"09"	443
	"Florida"	"12"	"2018"	"2018"	"Unknown or Not Stated"	"10"	105
	"Florida"	"12"	"2019"	"2019"	"Under 20 weeks"	"01"	90
	"Florida"	"12"	"2019"	"2019"	"20 - 27 weeks"	"02"	1608
	"Florida"	"12"	"2019"	"2019"	"28 - 31 weeks"	"03"	2154
	"Florida"	"12"	"2019"	"2019"	"32 - 35 weeks"	"04"	10347
	"Florida"	"12"	"2019"	"2019"	"36 weeks"	"05"	9162
	"Florida"	"12"	"2019"	"2019"	"37 - 39 weeks"	"06"	146842
	"Florida"	"12"	"2019"	"2019"	"40 weeks"	"07"	39571
	"Florida"	"12"	"2019"	"2019"	"41 weeks"	"08"	9774
	"Florida"	"12"	"2019"	"2019"	"42 weeks or more"	"09"	368
	"Florida"	"12"	"2019"	"2019"	"Unknown or Not Stated"	"10"	86
	"Florida"	"12"	"2020"	"2020"	"Under 20 weeks"	"01"	85
	"Florida"	"12"	"2020"	"2020"	"20 - 27 weeks"	"02"	1497
	"Florida"	"12"	"2020"	"2020"	"28 - 31 weeks"	"03"	1941
	"Florida"	"12"	"2020"	"2020"	"32 - 35 weeks"	"04"	9603
	"Florida"	"12"	"2020"	"2020"	"36 weeks"	"05"	8812
	"Florida"	"12"	"2020"	"2020"	"37 - 39 weeks"	"06"	141144
	"Florida"	"12"	"2020"	"2020"	"40 weeks"	"07"	37016
	"Florida"	"12"	"2020"	"2020"	"41 weeks"	"08"	9115
	"Florida"	"12"	"2020"	"2020"	"42 weeks or more"	"09"	361
	"Florida"	"12"	"2020"	"2020"	"Unknown or Not Stated"	"10"	97
	"Florida"	"12"	"2021"	"2021"	"Under 20 weeks"	"01"	80
	"Florida"	"12"	"2021"	"2021"	"20 - 27 weeks"	"02"	1581
	"Florida"	"12"	"2021"	"2021"	"28 - 31 weeks"	"03"	2124
	"Florida"	"12"	"2021"	"2021"	"32 - 35 weeks"	"04"	10517
	"Florida"	"12"	"2021"	"2021"	"36 weeks"	"05"	9212
	"Florida"	"12"	"2021"	"2021"	"37 - 39 weeks"	"06"	146033
	"Florida"	"12"	"2021"	"2021"	"40 weeks"	"07"	37103
	"Florida"	"12"	"2021"	"2021"	"41 weeks"	"08"	8959
	"Florida"	"12"	"2021"	"2021"	"42 weeks or more"	"09"	410
	"Florida"	"12"	"2021"	"2021"	"Unknown or Not Stated"	"10"	241
	"Florida"	"12"	"2022"	"2022"	"Under 20 weeks"	"01"	71
	"Florida"	"12"	"2022"	"2022"	"20 - 27 weeks"	"02"	1644
	"Florida"	"12"	"2022"	"2022"	"28 - 31 weeks"	"03"	2176
	"Florida"	"12"	"2022"	"2022"	"32 - 35 weeks"	"04"	10695
	"Florida"	"12"	"2022"	"2022"	"36 weeks"	"05"	9116
	"Florida"	"12"	"2022"	"2022"	"37 - 39 weeks"	"06"	149977
	"Florida"	"12"	"2022"	"2022"	"40 weeks"	"07"	40353
	"Florida"	"12"	"2022"	"2022"	"41 weeks"	"08"	9787
	"Florida"	"12"	"2022"	"2022"	"42 weeks or more"	"09"	509
	"Florida"	"12"	"2022"	"2022"	"Unknown or Not Stated"	"10"	105
	"Florida"	"12"	"2023"	"2023"	"Under 20 weeks"	"01"	74
	"Florida"	"12"	"2023"	"2023"	"20 - 27 weeks"	"02"	1743
	"Florida"	"12"	"2023"	"2023"	"28 - 31 weeks"	"03"	2086
	"Florida"	"12"	"2023"	"2023"	"32 - 35 weeks"	"04"	10509
	"Florida"	"12"	"2023"	"2023"	"36 weeks"	"05"	9320
	"Florida"	"12"	"2023"	"2023"	"37 - 39 weeks"	"06"	148734
	"Florida"	"12"	"2023"	"2023"	"40 weeks"	"07"	38746
	"Florida"	"12"	"2023"	"2023"	"41 weeks"	"08"	9629
	"Florida"	"12"	"2023"	"2023"	"42 weeks or more"	"09"	470
	"Florida"	"12"	"2023"	"2023"	"Unknown or Not Stated"	"10"	99
	"Georgia"	"13"	"2010"	"2010"	"Under 20 weeks"	"01"	96
	"Georgia"	"13"	"2010"	"2010"	"20 - 27 weeks"	"02"	1093
	"Georgia"	"13"	"2010"	"2010"	"28 - 31 weeks"	"03"	1486
	"Georgia"	"13"	"2010"	"2010"	"32 - 35 weeks"	"04"	6543
	"Georgia"	"13"	"2010"	"2010"	"36 weeks"	"05"	5875
	"Georgia"	"13"	"2010"	"2010"	"37 - 39 weeks"	"06"	87059
	"Georgia"	"13"	"2010"	"2010"	"40 weeks"	"07"	24611
	"Georgia"	"13"	"2010"	"2010"	"41 weeks"	"08"	5896
	"Georgia"	"13"	"2010"	"2010"	"42 weeks or more"	"09"	341
	"Georgia"	"13"	"2010"	"2010"	"Unknown or Not Stated"	"10"	947
	"Georgia"	"13"	"2011"	"2011"	"Under 20 weeks"	"01"	63
	"Georgia"	"13"	"2011"	"2011"	"20 - 27 weeks"	"02"	1086
	"Georgia"	"13"	"2011"	"2011"	"28 - 31 weeks"	"03"	1438
	"Georgia"	"13"	"2011"	"2011"	"32 - 35 weeks"	"04"	6227
	"Georgia"	"13"	"2011"	"2011"	"36 weeks"	"05"	5659
	"Georgia"	"13"	"2011"	"2011"	"37 - 39 weeks"	"06"	86357
	"Georgia"	"13"	"2011"	"2011"	"40 weeks"	"07"	25007
	"Georgia"	"13"	"2011"	"2011"	"41 weeks"	"08"	5739
	"Georgia"	"13"	"2011"	"2011"	"42 weeks or more"	"09"	289
	"Georgia"	"13"	"2011"	"2011"	"Unknown or Not Stated"	"10"	544
	"Georgia"	"13"	"2012"	"2012"	"Under 20 weeks"	"01"	59
	"Georgia"	"13"	"2012"	"2012"	"20 - 27 weeks"	"02"	1061
	"Georgia"	"13"	"2012"	"2012"	"28 - 31 weeks"	"03"	1308
	"Georgia"	"13"	"2012"	"2012"	"32 - 35 weeks"	"04"	6185
	"Georgia"	"13"	"2012"	"2012"	"36 weeks"	"05"	5526
	"Georgia"	"13"	"2012"	"2012"	"37 - 39 weeks"	"06"	85172
	"Georgia"	"13"	"2012"	"2012"	"40 weeks"	"07"	24473
	"Georgia"	"13"	"2012"	"2012"	"41 weeks"	"08"	5650
	"Georgia"	"13"	"2012"	"2012"	"42 weeks or more"	"09"	271
	"Georgia"	"13"	"2012"	"2012"	"Unknown or Not Stated"	"10"	575
	"Georgia"	"13"	"2013"	"2013"	"Under 20 weeks"	"01"	65
	"Georgia"	"13"	"2013"	"2013"	"20 - 27 weeks"	"02"	1113
	"Georgia"	"13"	"2013"	"2013"	"28 - 31 weeks"	"03"	1445
	"Georgia"	"13"	"2013"	"2013"	"32 - 35 weeks"	"04"	5985
	"Georgia"	"13"	"2013"	"2013"	"36 weeks"	"05"	5057
	"Georgia"	"13"	"2013"	"2013"	"37 - 39 weeks"	"06"	83734
	"Georgia"	"13"	"2013"	"2013"	"40 weeks"	"07"	24583
	"Georgia"	"13"	"2013"	"2013"	"41 weeks"	"08"	5857
	"Georgia"	"13"	"2013"	"2013"	"42 weeks or more"	"09"	325
	"Georgia"	"13"	"2013"	"2013"	"Unknown or Not Stated"	"10"	584
	"Georgia"	"13"	"2014"	"2014"	"Under 20 weeks"	"01"	67
	"Georgia"	"13"	"2014"	"2014"	"20 - 27 weeks"	"02"	1086
	"Georgia"	"13"	"2014"	"2014"	"28 - 31 weeks"	"03"	1422
	"Georgia"	"13"	"2014"	"2014"	"32 - 35 weeks"	"04"	6298
	"Georgia"	"13"	"2014"	"2014"	"36 weeks"	"05"	5185
	"Georgia"	"13"	"2014"	"2014"	"37 - 39 weeks"	"06"	85387
	"Georgia"	"13"	"2014"	"2014"	"40 weeks"	"07"	24927
	"Georgia"	"13"	"2014"	"2014"	"41 weeks"	"08"	6041
	"Georgia"	"13"	"2014"	"2014"	"42 weeks or more"	"09"	351
	"Georgia"	"13"	"2014"	"2014"	"Unknown or Not Stated"	"10"	182
	"Georgia"	"13"	"2015"	"2015"	"Under 20 weeks"	"01"	58
	"Georgia"	"13"	"2015"	"2015"	"20 - 27 weeks"	"02"	1178
	"Georgia"	"13"	"2015"	"2015"	"28 - 31 weeks"	"03"	1331
	"Georgia"	"13"	"2015"	"2015"	"32 - 35 weeks"	"04"	6207
	"Georgia"	"13"	"2015"	"2015"	"36 weeks"	"05"	5359
	"Georgia"	"13"	"2015"	"2015"	"37 - 39 weeks"	"06"	85987
	"Georgia"	"13"	"2015"	"2015"	"40 weeks"	"07"	24994
	"Georgia"	"13"	"2015"	"2015"	"41 weeks"	"08"	5941
	"Georgia"	"13"	"2015"	"2015"	"42 weeks or more"	"09"	294
	"Georgia"	"13"	"2015"	"2015"	"Unknown or Not Stated"	"10"	55
	"Georgia"	"13"	"2016"	"2016"	"Under 20 weeks"	"01"	57
	"Georgia"	"13"	"2016"	"2016"	"20 - 27 weeks"	"02"	1163
	"Georgia"	"13"	"2016"	"2016"	"28 - 31 weeks"	"03"	1439
	"Georgia"	"13"	"2016"	"2016"	"32 - 35 weeks"	"04"	6214
	"Georgia"	"13"	"2016"	"2016"	"36 weeks"	"05"	5704
	"Georgia"	"13"	"2016"	"2016"	"37 - 39 weeks"	"06"	85167
	"Georgia"	"13"	"2016"	"2016"	"40 weeks"	"07"	24135
	"Georgia"	"13"	"2016"	"2016"	"41 weeks"	"08"	5778
	"Georgia"	"13"	"2016"	"2016"	"42 weeks or more"	"09"	316
	"Georgia"	"13"	"2016"	"2016"	"Unknown or Not Stated"	"10"	69
	"Georgia"	"13"	"2017"	"2017"	"Under 20 weeks"	"01"	58
	"Georgia"	"13"	"2017"	"2017"	"20 - 27 weeks"	"02"	1112
	"Georgia"	"13"	"2017"	"2017"	"28 - 31 weeks"	"03"	1463
	"Georgia"	"13"	"2017"	"2017"	"32 - 35 weeks"	"04"	6387
	"Georgia"	"13"	"2017"	"2017"	"36 weeks"	"05"	5736
	"Georgia"	"13"	"2017"	"2017"	"37 - 39 weeks"	"06"	84819
	"Georgia"	"13"	"2017"	"2017"	"40 weeks"	"07"	23780
	"Georgia"	"13"	"2017"	"2017"	"41 weeks"	"08"	5571
	"Georgia"	"13"	"2017"	"2017"	"42 weeks or more"	"09"	258
	"Georgia"	"13"	"2017"	"2017"	"Unknown or Not Stated"	"10"	59
	"Georgia"	"13"	"2018"	"2018"	"Under 20 weeks"	"01"	59
	"Georgia"	"13"	"2018"	"2018"	"20 - 27 weeks"	"02"	1085
	"Georgia"	"13"	"2018"	"2018"	"28 - 31 weeks"	"03"	1395
	"Georgia"	"13"	"2018"	"2018"	"32 - 35 weeks"	"04"	6434
	"Georgia"	"13"	"2018"	"2018"	"36 weeks"	"05"	5536
	"Georgia"	"13"	"2018"	"2018"	"37 - 39 weeks"	"06"	83338
	"Georgia"	"13"	"2018"	"2018"	"40 weeks"	"07"	22841
	"Georgia"	"13"	"2018"	"2018"	"41 weeks"	"08"	5196
	"Georgia"	"13"	"2018"	"2018"	"42 weeks or more"	"09"	251
	"Georgia"	"13"	"2018"	"2018"	"Unknown or Not Stated"	"10"	37
	"Georgia"	"13"	"2019"	"2019"	"Under 20 weeks"	"01"	62
	"Georgia"	"13"	"2019"	"2019"	"20 - 27 weeks"	"02"	1058
	"Georgia"	"13"	"2019"	"2019"	"28 - 31 weeks"	"03"	1375
	"Georgia"	"13"	"2019"	"2019"	"32 - 35 weeks"	"04"	6427
	"Georgia"	"13"	"2019"	"2019"	"36 weeks"	"05"	5841
	"Georgia"	"13"	"2019"	"2019"	"37 - 39 weeks"	"06"	84934
	"Georgia"	"13"	"2019"	"2019"	"40 weeks"	"07"	21705
	"Georgia"	"13"	"2019"	"2019"	"41 weeks"	"08"	4702
	"Georgia"	"13"	"2019"	"2019"	"42 weeks or more"	"09"	231
	"Georgia"	"13"	"2019"	"2019"	"Unknown or Not Stated"	"10"	36
	"Georgia"	"13"	"2020"	"2020"	"Under 20 weeks"	"01"	45
	"Georgia"	"13"	"2020"	"2020"	"20 - 27 weeks"	"02"	985
	"Georgia"	"13"	"2020"	"2020"	"28 - 31 weeks"	"03"	1307
	"Georgia"	"13"	"2020"	"2020"	"32 - 35 weeks"	"04"	6172
	"Georgia"	"13"	"2020"	"2020"	"36 weeks"	"05"	5471
	"Georgia"	"13"	"2020"	"2020"	"37 - 39 weeks"	"06"	82838
	"Georgia"	"13"	"2020"	"2020"	"40 weeks"	"07"	21111
	"Georgia"	"13"	"2020"	"2020"	"41 weeks"	"08"	4284
	"Georgia"	"13"	"2020"	"2020"	"42 weeks or more"	"09"	215
	"Georgia"	"13"	"2020"	"2020"	"Unknown or Not Stated"	"10"	45
	"Georgia"	"13"	"2021"	"2021"	"Under 20 weeks"	"01"	46
	"Georgia"	"13"	"2021"	"2021"	"20 - 27 weeks"	"02"	1037
	"Georgia"	"13"	"2021"	"2021"	"28 - 31 weeks"	"03"	1410
	"Georgia"	"13"	"2021"	"2021"	"32 - 35 weeks"	"04"	6503
	"Georgia"	"13"	"2021"	"2021"	"36 weeks"	"05"	5744
	"Georgia"	"13"	"2021"	"2021"	"37 - 39 weeks"	"06"	84677
	"Georgia"	"13"	"2021"	"2021"	"40 weeks"	"07"	20017
	"Georgia"	"13"	"2021"	"2021"	"41 weeks"	"08"	4383
	"Georgia"	"13"	"2021"	"2021"	"42 weeks or more"	"09"	203
	"Georgia"	"13"	"2021"	"2021"	"Unknown or Not Stated"	"10"	53
	"Georgia"	"13"	"2022"	"2022"	"Under 20 weeks"	"01"	35
	"Georgia"	"13"	"2022"	"2022"	"20 - 27 weeks"	"02"	1094
	"Georgia"	"13"	"2022"	"2022"	"28 - 31 weeks"	"03"	1324
	"Georgia"	"13"	"2022"	"2022"	"32 - 35 weeks"	"04"	6638
	"Georgia"	"13"	"2022"	"2022"	"36 weeks"	"05"	5869
	"Georgia"	"13"	"2022"	"2022"	"37 - 39 weeks"	"06"	85624
	"Georgia"	"13"	"2022"	"2022"	"40 weeks"	"07"	20661
	"Georgia"	"13"	"2022"	"2022"	"41 weeks"	"08"	4569
	"Georgia"	"13"	"2022"	"2022"	"42 weeks or more"	"09"	268
	"Georgia"	"13"	"2022"	"2022"	"Unknown or Not Stated"	"10"	48
	"Georgia"	"13"	"2023"	"2023"	"Under 20 weeks"	"01"	35
	"Georgia"	"13"	"2023"	"2023"	"20 - 27 weeks"	"02"	1015
	"Georgia"	"13"	"2023"	"2023"	"28 - 31 weeks"	"03"	1253
	"Georgia"	"13"	"2023"	"2023"	"32 - 35 weeks"	"04"	6529
	"Georgia"	"13"	"2023"	"2023"	"36 weeks"	"05"	5953
	"Georgia"	"13"	"2023"	"2023"	"37 - 39 weeks"	"06"	85333
	"Georgia"	"13"	"2023"	"2023"	"40 weeks"	"07"	20368
	"Georgia"	"13"	"2023"	"2023"	"41 weeks"	"08"	4346
	"Georgia"	"13"	"2023"	"2023"	"42 weeks or more"	"09"	239
	"Georgia"	"13"	"2023"	"2023"	"Unknown or Not Stated"	"10"	49
	"Illinois"	"17"	"2010"	"2010"	"Under 20 weeks"	"01"	91
	"Illinois"	"17"	"2010"	"2010"	"20 - 27 weeks"	"02"	1294
	"Illinois"	"17"	"2010"	"2010"	"28 - 31 weeks"	"03"	1599
	"Illinois"	"17"	"2010"	"2010"	"32 - 35 weeks"	"04"	7535
	"Illinois"	"17"	"2010"	"2010"	"36 weeks"	"05"	6440
	"Illinois"	"17"	"2010"	"2010"	"37 - 39 weeks"	"06"	103015
	"Illinois"	"17"	"2010"	"2010"	"40 weeks"	"07"	35192
	"Illinois"	"17"	"2010"	"2010"	"41 weeks"	"08"	8341
	"Illinois"	"17"	"2010"	"2010"	"42 weeks or more"	"09"	380
	"Illinois"	"17"	"2010"	"2010"	"Unknown or Not Stated"	"10"	1313
	"Illinois"	"17"	"2011"	"2011"	"Under 20 weeks"	"01"	86
	"Illinois"	"17"	"2011"	"2011"	"20 - 27 weeks"	"02"	1234
	"Illinois"	"17"	"2011"	"2011"	"28 - 31 weeks"	"03"	1560
	"Illinois"	"17"	"2011"	"2011"	"32 - 35 weeks"	"04"	7418
	"Illinois"	"17"	"2011"	"2011"	"36 weeks"	"05"	6028
	"Illinois"	"17"	"2011"	"2011"	"37 - 39 weeks"	"06"	100151
	"Illinois"	"17"	"2011"	"2011"	"40 weeks"	"07"	35974
	"Illinois"	"17"	"2011"	"2011"	"41 weeks"	"08"	8309
	"Illinois"	"17"	"2011"	"2011"	"42 weeks or more"	"09"	337
	"Illinois"	"17"	"2011"	"2011"	"Unknown or Not Stated"	"10"	215
	"Illinois"	"17"	"2012"	"2012"	"Under 20 weeks"	"01"	99
	"Illinois"	"17"	"2012"	"2012"	"20 - 27 weeks"	"02"	1154
	"Illinois"	"17"	"2012"	"2012"	"28 - 31 weeks"	"03"	1536
